RegionID,SizeRank,RegionName,RegionType,StateName,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
102001,0,United States,country,,1306.701869,1313.971091,1320.389417,1326.842191,1330.477928,1335.573922,1340.011208,1344.9389,1348.285762,1351.632115,1356.437092,1361.722199,1369.110629,1373.637006,1378.199294,1380.82538,1383.54395,1385.533583,1388.105107,1390.280969,1392.277125,1394.96557,1399.463606,1405.787189,1412.919297,1419.566654,1425.38725,1430.127737,1434.299555,1437.359101,1440.539944,1442.806876,1445.353826,1449.249012,1454.057868,1458.893498,1464.927089,1470.594827,1476.467697,1481.757902,1486.459572,1491.517327,1495.319252,1499.072057,1502.945444,1508.071289,1512.783901,1517.5388,1523.337625,1529.609913,1535.953982,1541.921346,1547.021162,1551.278691,1554.881919,1558.216906,1561.142434,1566.019236,1571.242274,1578.27188,1582.716826,1578.22945,1569.729203,1562.88453,1564.921959,1567.470353,1569.532128,1571.398011,1577.104388,1583.731665,1590.084662,1595.690082,1605.720792,1623.694712,1648.528148,1677.589797,1709.759064,1744.107681,1775.701311,1800.599608,1820.256477,1838.426756,1850.491757,1866.961442,1878.536384,1898.187536,1914.376306,1933.337894,1949.005205,1961.507392,1971.017058,1977.154307,1978.387396,1980.753447
394913,1,"New York, NY",msa,NY,2355.532936,2371.81257,2380.648309,2390.091148,2390.241931,2400.037046,2408.19972,2418.314741,2420.695645,2424.407535,2427.317309,2434.980304,2440.008448,2445.758017,2449.540511,2454.884597,2455.06903,2455.012436,2458.038241,2458.301637,2460.001619,2462.06909,2465.026339,2471.299601,2474.521332,2483.148901,2489.539376,2495.61984,2499.968591,2501.680194,2503.029123,2500.552432,2495.644354,2498.352035,2498.507898,2505.252543,2508.103759,2517.458241,2524.35122,2530.483658,2536.215657,2543.429454,2548.268221,2550.229676,2549.191018,2551.616599,2553.316674,2562.572879,2571.96065,2581.220502,2591.315721,2600.051007,2609.53771,2611.257466,2610.583639,2612.123985,2611.84248,2615.873693,2620.095582,2636.16378,2646.434444,2638.635468,2610.477518,2577.552113,,,,2421.175528,2402.242867,2397.442077,2398.857695,2401.115965,2410.522462,2430.016487,2462.159859,2503.006889,2554.362329,2610.663424,2664.742213,2708.239125,2744.095497,2777.706013,2806.22808,2844.909933,2879.312634,2922.665373,2965.269482,3012.135361,3053.173098,3076.626074,3081.738103,3076.04625,3065.515648,3062.217042
753899,2,"Los Angeles, CA",msa,CA,1929.62876,1940.039025,1947.950848,1954.13129,1964.225975,1975.130101,1987.153523,1996.243429,2012.336908,2021.984172,2036.150582,2046.421992,2060.531295,2067.438552,2073.856584,2080.603547,2088.899022,2094.707129,2102.588593,2110.904765,2123.215685,2131.840348,2144.172941,2155.815574,2169.849551,2182.75098,2192.407643,2198.234854,2204.632769,2210.105858,2218.555702,2224.85484,2236.923844,2244.928299,2254.95729,2260.880391,2269.28796,2277.048241,2283.146229,2290.801093,2295.243093,2303.783586,2310.72887,2320.973188,2334.499428,2346.197035,2355.700152,2359.388723,2363.637805,2370.410235,2375.242035,2383.058398,2386.91781,2394.357711,2400.762051,2408.284614,2417.981675,2427.530937,2437.25604,2442.757988,2442.412633,,,,2375.92905,2373.190207,2374.02676,2378.660445,2392.662629,2399.350258,2403.35971,2404.85143,2416.577543,2435.269981,2459.740459,2491.498433,2532.43804,2587.479316,2633.521189,2671.513962,2695.578004,2721.931864,2744.422475,2769.342597,2796.652747,2830.42861,2861.449725,2882.555567,2896.816624,2907.965349,2915.958293,2916.734198,2916.715044,2916.552972
394463,3,"Chicago, IL",msa,IL,1395.215696,1402.650375,1408.483728,1421.902798,1423.820378,1428.076727,1430.606615,1431.178541,1428.800149,1430.097575,1436.671823,1444.599884,1455.9042,1460.039533,1465.039702,1464.52965,1467.238511,1466.995558,1466.141291,1463.181173,1460.534672,1460.457863,1463.574761,1472.364062,1485.786902,1496.118518,1501.46573,1499.879336,1499.946227,1497.882533,1497.601008,1496.533885,1496.882182,1500.062969,1505.457794,1509.174783,1517.58263,1520.785172,1526.384738,1527.362868,1529.818855,1529.269076,1529.238547,1528.274638,1530.181095,1531.504718,1537.213367,1541.177412,1550.612834,1557.31613,1563.614564,1565.601331,1567.544741,1568.607272,1571.588538,1574.678161,1576.087696,1577.724908,1581.939481,1588.371704,1596.54675,1592.020601,1584.075739,1571.203445,1566.975274,1562.163235,1555.477612,1547.089301,1541.323709,1539.015333,1536.899522,1535.071571,1543.365076,1561.274899,1585.814876,1605.191231,1621.556814,1639.46282,1656.117342,1671.711045,1685.226433,1700.89174,1714.765547,1724.682851,1734.44858,1745.490173,1759.455878,1770.366359,1783.754013,1793.424819,1805.398804,1818.640631,1828.385674,1838.888337
394514,4,"Dallas, TX",msa,TX,1143.910262,1148.256477,1152.890389,1156.197241,1160.688298,1164.040024,1168.52524,1171.637095,1176.507469,1181.183102,1192.075879,1199.300307,1209.987248,1212.485803,1213.788756,1214.552115,1218.56721,1220.637495,1222.970115,1226.806034,1232.936006,1239.307042,1248.531545,1253.071652,1261.10299,1263.910256,1268.907597,1273.332407,1278.311293,1280.594645,1282.571271,1286.939689,1289.287583,1294.268143,1301.233732,1309.393123,1313.4865,1314.6066,1311.682548,1315.333636,1318.802198,1323.39145,1325.2407,1331.048087,1337.524157,1342.80708,1348.907252,1353.95645,1360.209941,1363.265681,1364.299292,1370.271231,1374.33139,1375.927937,1378.997154,1382.121329,1385.742723,1387.88497,1393.172423,1398.689902,1402.683628,1397.689236,1392.287399,1389.518095,1392.874056,1397.005904,1401.487642,1410.197273,1420.368197,1430.133344,1437.430172,1443.118629,1451.268565,1467.296256,1492.482118,1525.498672,1561.492137,1597.281114,1628.294749,1649.350775,1669.091909,1684.377313,1698.670257,1710.153732,1718.826039,1735.660169,1757.617612,1785.03428,1805.691911,1815.091235,1818.737149,1814.67718,1809.067134,1802.254987
394692,5,"Houston, TX",msa,TX,1304.19098,1303.804544,1308.203665,1309.587724,1313.362112,1317.500905,1318.215178,1319.584078,1320.061657,1323.584868,1329.29157,1332.309491,1338.175383,1334.382744,1330.189191,1322.316379,1320.434138,1317.733433,1314.497551,1315.611906,1314.207745,1316.550284,1317.714218,1322.222907,1327.778395,1327.476834,1329.687123,1326.162193,1326.350147,1324.933523,1328.989234,1341.51232,1354.407314,1366.420224,1372.991143,1374.957747,1376.922527,1376.571354,1377.795209,1377.639219,1380.606225,1382.188556,1382.396497,1383.392874,1388.720695,1393.118492,1396.707429,1394.259793,1396.166686,1394.964679,1398.61715,1400.62206,1405.113243,1406.3719,1405.669077,1407.430505,1409.580342,1416.939274,1423.221498,1426.213284,1427.108179,1415.536193,1404.38419,1393.048393,1392.626397,1397.569542,1401.260287,1408.785876,1414.612815,1419.857909,1420.736841,1417.65083,1421.521251,1431.489794,1455.173196,1482.308331,1511.088513,1538.222606,1554.234838,1567.745383,1575.113493,1587.580622,1595.602104,1605.926213,1613.861225,1624.657451,1634.18388,1643.891052,1651.765032,1658.225607,1661.216726,1660.093534,1656.406044,1654.290082
395209,6,"Washington, DC",msa,VA,1768.511892,1774.814162,1775.164119,1781.707608,1779.839349,1783.171848,1780.559516,1785.321782,1785.941592,1790.71533,1792.344969,1797.743048,1802.934886,1807.162775,1809.416389,1812.35002,1807.15459,1808.002285,1803.250031,1807.409873,1805.188823,1808.108299,1813.323773,1820.633182,1827.662585,1834.700293,1837.426004,1842.266602,1841.390989,1843.516579,1843.648972,1842.411193,1839.434726,1838.382595,1841.909335,1846.700351,1851.695878,1859.363867,1864.173805,1872.752237,1877.459295,1883.448592,1882.817763,1884.186061,1888.370212,1895.035038,1901.532168,1906.588992,1911.614196,1917.95007,1922.590783,1930.610517,1933.970685,1938.020797,1941.567857,1943.366816,1945.298426,1945.37457,1950.685136,1954.659234,1959.145226,1951.159419,1937.366219,1924.113529,1918.081037,1913.615964,1903.673991,1892.388606,1881.704662,1877.642954,1876.758026,1880.008708,1881.777132,1894.755766,1917.358261,1951.297583,1985.532255,2019.241005,2046.865393,2070.094848,2085.254958,2098.136272,2103.576469,2110.257093,2118.644219,2133.544432,2149.714238,2167.004984,2182.753153,2195.271925,2205.052865,2206.892307,2203.666137,2198.155746
394856,7,"Miami, FL",msa,FL,1584.47966,1592.471831,1598.722184,1607.711269,1612.935653,1620.052711,1626.598291,1638.488343,1648.240453,1653.631433,1659.900189,1667.249196,1675.641566,1678.122663,1678.743696,1677.658517,1678.660836,1679.91643,1680.581683,1681.445423,1683.816365,1685.417636,1691.147198,1697.040382,1704.34386,1707.93921,1709.838504,1713.313805,1717.075988,1722.202058,1724.030698,1728.037046,1730.388667,1735.672386,1739.182327,1744.882078,1748.130496,1752.603373,1756.531171,1762.026617,1765.490228,1771.78844,1775.858389,1782.255323,1786.937945,1792.73568,1795.141975,1798.816761,1802.231029,1807.734705,1811.124263,1813.796833,1817.7714,1821.110005,1826.113706,1831.522966,1840.79145,1849.94219,1856.604481,1863.416035,1866.601157,1864.235503,1853.663761,1844.819931,1845.706445,1850.486592,1857.279619,1862.499192,1876.412586,1893.424063,1918.846433,1940.505102,1968.474095,2003.229582,2050.466967,2108.032485,,2249.819222,2316.678217,2367.112332,2417.492684,2471.424942,2517.994069,2557.486984,2596.62263,2645.019502,2693.876922,2723.673729,2742.781145,2744.940716,2756.943118,2764.297277,2773.276851,2770.63382
394974,8,"Philadelphia, PA",msa,PA,1296.967657,1301.850286,1306.503459,1310.294063,1312.953408,1316.004751,1317.957915,1320.065693,1319.965382,1323.141492,1324.11031,1328.215742,1331.978916,1337.981223,1342.165745,1345.297285,1346.101535,1345.367066,1346.009929,1348.115419,1352.278286,1356.020497,1356.450831,1361.329094,1363.927374,1371.176505,1372.753524,1376.131043,1377.395161,1380.426452,1381.581053,1385.197466,1387.168673,1394.918527,1393.595915,1396.886578,1397.7904,1405.809682,1411.997385,1416.397032,1420.24566,1422.110854,1425.493014,1429.439455,1432.280054,1437.199351,1440.495991,1446.23913,1450.194898,1455.812063,1458.409061,1464.749567,1469.802258,1474.822368,1476.961895,1479.726354,1483.021472,1487.491782,1488.732817,1496.519302,1499.362622,1498.003065,1491.737497,1487.356661,1491.756978,1496.092313,1501.37426,1504.085429,1508.261231,1515.078105,1517.433184,1516.750124,1516.785658,1528.532734,1547.458532,1567.02142,1587.279357,1612.293347,1637.332238,1657.967042,1669.625284,1686.65046,1693.147925,1703.982879,1706.642943,1719.123977,1729.071836,1741.733399,1755.049187,1766.006343,1771.857617,1773.398954,1774.471865,1776.648539
394347,9,"Atlanta, GA",msa,GA,1089.363743,1094.938018,1101.343801,1109.164292,1116.574384,1121.793708,1126.53057,1129.570413,1132.980247,1137.182742,1142.259005,1148.627974,1157.359926,1163.288517,1169.075615,1173.791806,1181.045933,1186.942244,1191.955048,1197.795177,1201.280334,1203.991796,1207.467169,1214.533019,1222.29338,1228.820304,1236.056339,1244.049592,1251.881104,1259.735423,1267.333682,1270.643362,1272.805975,1276.1179,1283.04437,1289.812089,1296.121415,1302.462278,1311.985135,1318.940121,1324.984049,1330.601331,1338.697933,1347.599318,1355.098829,1362.308035,1371.231459,1377.00948,1383.564346,1388.176623,1395.134233,1401.493862,1406.298778,1412.417353,1418.740167,1423.755074,1426.118506,1429.400911,1434.352761,1442.022166,1445.900958,1442.948218,1436.277789,1435.499876,1443.408351,1458.303472,1472.173225,1487.476174,1499.750724,1513.76416,1525.911089,1541.357585,1557.054953,1580.149377,1607.189839,1644.591894,1688.321578,1739.803926,1781.372025,1812.90285,1829.61637,1842.674736,1850.944716,1862.394659,1871.962051,1878.792703,1889.410735,1904.788352,1926.028102,1939.117871,1948.482293,1949.953528,1950.402508,1953.032795
394976,10,"Phoenix, AZ",msa,AZ,988.8168832,998.7007172,1001.99569,1010.283698,1013.524633,1019.460718,1023.656873,1027.376746,1031.320672,1035.109831,1040.839301,1043.97258,1049.887846,1054.425516,1061.484342,1066.173276,1072.272696,1077.176746,1079.535619,1082.208946,1085.348653,1089.852487,1094.369235,1098.511518,1105.059408,1111.714763,1119.690343,1126.432738,1134.257283,1141.07892,1144.48214,1148.433885,1152.106039,1156.845948,1160.547187,1162.328232,1171.094396,1181.608321,1193.405036,1200.339813,1207.980181,1217.923123,1225.734883,1233.73895,1241.052265,1249.887958,1253.671566,1259.502747,1265.745459,1277.220988,1287.218972,1298.216752,1307.921716,1318.734885,1323.859119,1331.061996,1336.906124,1351.901102,1361.661698,1371.985168,1372.320837,1366.78801,1360.178004,1359.899157,1371.888554,1389.35747,1408.881456,1427.530526,1446.935981,1460.708068,1475.736786,1483.589633,1504.006255,1532.146913,1579.497677,1628.826059,1684.430627,1733.777452,1772.771733,1800.321,1823.015256,1841.449409,1854.932948,1863.076011,1874.333468,1886.322626,1899.033579,1903.962858,1907.15411,1904.69575,1901.243991,1895.193786,1888.706324,1881.828413
394404,11,"Boston, MA",msa,MA,2098.936364,2110.931164,2119.627232,2128.736594,2135.117605,2139.017941,2137.681614,2141.823564,2144.472513,2151.911654,2161.356637,2177.60873,2193.182548,2201.911898,2205.201701,2209.600936,2215.662739,2222.019767,2220.414894,2218.60085,2214.308919,2224.375825,2240.838738,2259.146763,2269.628135,2276.189926,2277.796501,2284.105152,2289.036972,2294.870218,2297.052607,2291.026947,2293.814305,2300.862082,2317.391299,2322.702295,2332.714539,2338.574241,2345.429819,2350.240932,2356.833355,2362.844149,2359.140837,2359.652077,2366.529318,2384.293425,2393.612127,2395.67837,2401.691829,2410.933274,2423.374939,2431.686603,2436.676438,2441.166144,2440.423747,2443.180899,2448.327732,2460.348111,2469.2888,2478.27297,2483.046831,2478.352806,2461.574973,2441.465557,2432.602234,,,,2317.965832,2313.770473,2315.043382,2323.576041,2341.588427,2370.31664,2402.599867,2435.838139,2473.810326,2512.087631,2556.951232,2599.300081,2643.915893,2660.419877,2657.130374,2635.43661,2631.321111,2653.279099,2691.025491,2726.925854,2755.166806,2787.082269,2827.509474,2857.092521,2877.900559,2874.264592
395057,12,"San Francisco, CA",msa,CA,2376.05729,2397.754668,2416.185954,2435.513337,2464.244378,2485.575345,2501.406262,2512.278963,2522.658975,2532.924095,2545.074011,2566.588006,2586.233536,2601.597779,2607.669206,2614.457296,2626.215005,2630.321559,2620.687923,2604.62715,2598.72347,2602.204603,2609.148261,2626.636468,2645.205712,2658.146549,2667.495143,2680.294029,2695.057785,2702.545044,2709.032279,2708.354921,2713.146757,2718.914737,2731.745774,2741.617156,2751.480138,2759.550561,2766.578342,2772.575256,2783.726497,2794.778923,2801.128785,2802.513602,2811.840562,2824.720582,2834.337048,2843.855744,2855.32215,2864.42397,2868.138953,2872.457221,2883.736779,2889.694999,2891.134801,2882.225574,2887.811793,2897.662133,2919.162493,2933.272884,2937.273509,2924.227358,2901.531541,2871.629582,,,,2708.757904,2697.538174,2688.697947,2691.824191,2692.528705,2717.774658,2736.467474,2764.391197,2794.295285,2841.310518,2882.566962,2909.535065,2922.247195,2938.011685,2963.155978,2982.831821,3008.818002,3028.271429,3049.455439,3066.06578,3072.750331,3081.703255,3091.173473,3099.46204,3102.6119,3099.376685,3100.367345
395025,13,"Riverside, CA",msa,CA,1434.577292,1445.442839,1448.750976,1451.32847,1452.020421,1459.822781,1471.228858,1477.130245,1484.553841,1487.999339,1494.593294,1499.604702,1507.830835,1514.364979,1518.973541,1523.808557,1529.745027,1534.764542,1542.367024,1547.189898,1552.111886,1553.812007,1564.626885,1574.202055,1587.328327,1599.26629,1611.137596,1618.405457,1623.137889,1629.486643,1637.832899,1645.171625,1652.526915,1655.142974,1661.462494,1670.568889,1682.807963,1692.141697,1694.749741,1702.289583,1710.73925,1722.692185,1733.131357,1741.221915,1746.167417,1752.778071,1756.552965,1765.021316,1769.864872,1777.258847,1781.1658,1784.246192,1793.020163,1802.75687,1812.181985,1817.232918,1820.834161,1828.727883,1835.118114,1844.434071,1847.431518,1840.770208,1833.095728,1836.147275,1857.321756,1888.58989,1921.586756,1951.78863,1979.494179,1998.809072,2013.465862,2034.824064,2064.526249,2110.680333,2149.288493,2193.406162,2238.355734,2288.560987,2326.955023,2344.216895,2353.448436,2366.504268,2391.634923,2416.425708,2444.602406,2472.03521,2494.829173,2511.389792,2525.007311,2526.289595,2527.91838,2517.73401,2520.642472,2513.500571
394532,14,"Detroit, MI",msa,MI,943.6726409,947.5539279,955.8378155,962.7626432,965.203581,966.1138863,965.0967876,965.6193081,967.5222931,969.5378456,974.9851574,975.5046591,977.8380377,979.3328255,984.8510434,989.4942878,992.850961,995.8439947,996.013842,998.3356831,998.740044,1000.818858,1003.27833,1006.681013,1011.161165,1016.137409,1026.20125,1035.357763,1039.714658,1039.990802,1039.746147,1040.568403,1043.902276,1046.852211,1049.620518,1052.872618,1055.610278,1059.995641,1067.33092,1073.041431,1077.816624,1078.004523,1080.243062,1082.215261,1085.411261,1086.436326,1090.771893,1091.054217,1094.507353,1098.457944,1108.318038,1116.76129,1119.070736,1121.904423,1120.020904,1121.613189,1122.420622,1128.892071,1128.938039,1128.899347,1127.634519,1130.150752,1130.308774,1134.606346,1144.024497,1154.926765,1166.14252,1178.22823,1190.340188,1201.610704,1209.761852,1216.625291,1220.302524,1229.940882,1243.586137,1260.241116,1273.411724,1288.907201,1301.309549,1315.471612,1328.08153,1343.061432,1349.049684,1356.536812,1358.531435,1373.623886,1386.038288,1400.151507,1404.621535,1406.512199,1413.156007,1415.285124,1416.903418,1420.785628
395078,15,"Seattle, WA",msa,WA,1411.419317,1417.954387,1424.788292,1432.499122,1443.789811,1456.688223,1463.063604,1470.481348,1473.483504,1477.78554,1486.586293,1496.057288,1513.01918,1521.816449,1542.1228,1550.272751,1561.301531,1564.63602,1570.120294,1575.546661,1579.000634,1584.789974,1593.525706,1605.135892,1621.371782,1636.166875,1651.952923,1661.645582,1671.525719,1678.21221,1681.412324,1678.625017,1674.545808,1672.460826,1678.284098,1685.193902,1695.418051,1702.798628,1712.146745,1717.708746,1723.837451,1726.06284,1728.807853,1727.954314,1733.904537,1741.010173,1748.800643,1754.908652,1761.560178,1769.448383,1776.790368,1785.381203,1793.524214,1802.569786,1804.538378,1808.220935,1813.279483,1826.246537,1840.289975,1853.470865,1863.211332,1853.423696,1834.863304,1813.968706,1809.10777,1805.668562,1797.773273,1781.911897,1767.545557,1754.909268,1754.862823,1761.692622,1777.068825,1799.338379,1828.627022,1868.146417,1911.988184,1956.23474,1998.045209,2023.561764,2046.337795,2055.318024,2063.605141,2075.912587,2088.595164,2105.443915,2119.528753,2140.984775,2158.607475,2166.086575,2168.623286,2169.749539,2169.147435,2166.162319
394865,16,"Minneapolis, MN",msa,MN,1194.60827,1199.668272,1206.690415,1211.75488,1215.424369,1218.270153,1219.636645,1218.728581,1220.36106,1227.833531,1231.946861,1233.619671,1235.373696,1243.544297,1253.690517,1257.419457,1258.732457,1260.712055,1262.834588,1267.044324,1271.372543,1273.854567,1279.362403,1285.655901,1295.311201,1301.480186,1306.702144,1311.940695,1314.684452,1318.908852,1321.075877,1322.082653,1324.35159,1331.243835,1340.686497,1348.030184,1351.747553,1356.134923,1361.052688,1368.584732,1372.750653,1377.238413,1377.425593,1380.06162,1382.740739,1390.557365,1395.366405,1403.005816,1409.537288,1418.321555,1425.570856,1430.400179,1431.734659,1433.472215,1434.915615,1439.271321,1446.443878,1451.490177,1457.57489,1461.630005,1463.536769,1460.788032,1454.474943,1449.468929,1446.751233,1448.425938,1450.227226,1454.771334,1455.762828,1460.756731,1460.069058,1459.753181,1461.026602,1469.250619,1484.473276,1495.652522,1507.62244,1516.187012,1527.515994,1535.190433,1539.948644,1546.57274,1551.675835,1563.413184,1565.701142,1572.870805,1580.035649,1589.36475,1593.607393,1593.682311,1596.953831,1602.617687,1606.136335,1613.638949
395056,17,"San Diego, CA",msa,CA,1792.192393,1802.070715,1804.167965,1807.996755,1813.882638,1824.509366,1837.051824,1845.764312,1856.473663,1866.419359,1875.551147,1881.83647,1892.434303,1903.079294,1914.775193,1921.883795,1925.032745,1928.60028,1935.064607,1947.503688,1954.832788,1958.832444,1962.968936,1975.83691,1988.196288,2002.967333,2013.268083,2023.737816,2033.579938,2040.879227,2047.588216,2055.343439,2057.323968,2065.718768,2073.600929,2086.030719,2095.408792,2104.39786,2114.392549,2123.850744,2132.991796,2143.640076,2154.12574,2161.527097,2168.004204,2172.161899,2176.016343,2176.529551,2179.667944,2187.418127,2194.391955,2200.524358,2207.506301,2216.268982,2226.020423,2237.195468,2243.94471,2251.18361,2254.638936,2260.483773,2261.996132,,2230.380493,2221.099151,2229.835294,2239.748825,2252.550236,2270.038013,2293.725936,2314.65613,2324.618021,2329.642709,2340.688296,2371.30406,2410.380126,2451.789477,2496.437011,2552.467665,2610.455888,2657.043739,2695.418117,2725.930391,2741.049843,2764.413775,2796.336273,2850.337822,2890.577102,2929.265534,2958.942031,2990.913115,3003.099334,3006.160413,2993.073727,2990.959908
395148,18,"Tampa, FL",msa,FL,1122.950423,1126.397575,1131.847395,1138.492575,1145.269882,1149.682052,1154.513563,1160.63576,1169.203985,1174.368001,1178.799291,1182.258426,1187.788945,1192.522113,1195.162592,1200.400434,1202.991062,1207.841353,1211.099193,1217.526115,1224.32324,1228.194967,1232.456104,1237.129293,1244.055526,1250.772692,1255.258099,1260.852688,1265.452942,1270.358471,1270.66591,1275.688933,1281.635188,1290.393429,1295.417262,1302.288882,1309.312758,1317.296844,1323.292236,1330.691908,1336.03379,1342.221827,1345.276875,1348.364392,1354.382546,1359.994115,1364.552634,1367.340034,1371.802662,1378.278307,1384.514128,1391.431286,1396.944671,1403.517851,1409.644534,1416.560666,1419.32167,1424.624936,1429.708895,1436.189149,1441.144491,1438.691947,1433.424744,1433.355388,1442.662717,1457.998671,1473.099337,1488.371001,1502.851318,1513.584328,1524.722721,1538.937936,1552.643189,1575.940905,1616.45902,,,1810.006731,1862.681509,1900.766256,1924.299957,1947.425688,1961.93782,1981.234215,1998.446593,2022.126855,2046.300197,2069.331904,2088.456357,2093.44086,2096.588586,2092.54257,2093.074856,2093.397852
394530,19,"Denver, CO",msa,CO,1348.391742,1363.484169,1374.115913,1386.234403,1392.175197,1399.876718,1405.804315,1414.427897,1413.797176,1419.448281,1424.350999,1438.502505,1440.673153,1443.279581,1447.555552,1453.187107,1458.535461,1458.899244,1464.407935,1462.46186,1460.009175,1454.951274,1460.549358,1467.498447,1479.089223,1487.153056,1500.273055,1506.376649,1512.670428,1514.786893,1518.572289,1521.61521,1520.110036,1518.179364,1522.104509,1530.934029,1538.934299,1543.556288,1547.673695,1554.970465,1560.103479,1567.207188,1572.149791,1576.679187,1579.64655,1582.979891,1588.981062,1595.998571,1601.626156,1605.632506,1611.138919,1618.378638,1622.313267,1625.465008,1626.810097,1632.006941,1634.994515,1637.32178,1639.899186,1646.612195,1650.322664,,1616.4978,,1602.390579,1605.912545,1612.626042,1617.770821,1623.526702,1626.582362,1631.11352,1634.827846,1644.528336,1662.999507,1691.180816,1723.399942,1757.685741,1793.612073,1825.143221,1844.682945,1854.576823,1864.814164,1877.734948,1893.917583,1910.00594,1927.8586,1944.076172,1954.467076,1957.875638,1956.929933,1961.070936,1965.545274,1969.436925,1970.075346
395121,20,"St. Louis, MO",msa,MO,911.5565818,927.8352438,931.2598877,936.762182,934.5182658,937.0528485,935.4612972,940.6698006,938.2431685,940.2000317,935.1841055,937.189525,935.6417591,949.1544348,951.5335425,957.1008364,958.0105887,955.0941099,953.6096358,955.4642777,956.5171431,958.283564,954.5148931,954.2036386,956.6119382,969.0765645,972.6431488,977.4566247,977.1041697,976.7307651,975.5396498,978.2891685,980.0849471,981.690939,978.7358583,978.2493462,978.5928941,990.3246409,995.7012926,1001.159079,1001.192924,1000.521518,1003.170218,1004.970242,1006.69246,1008.003365,1006.734398,1008.045942,1010.579717,1022.814089,1025.860086,1032.483946,1032.535201,1035.172146,1035.086204,1036.353119,1037.360123,1038.839978,1041.000832,1043.386084,1047.272962,1054.074544,1056.551419,1056.172054,1060.645252,1065.522554,1071.759529,1078.066723,1081.903043,1084.369119,1083.838178,1087.1064,1090.305188,1101.225582,1112.511846,1124.320926,1138.526975,1148.032,1161.885447,1167.946889,1181.348458,1192.477166,1199.330376,1208.090747,1214.074625,1228.241344,1238.092213,1252.502052,1262.882274,1271.748237,1276.684122,1282.89678,1287.1806,1290.659418
394358,21,"Baltimore, MD",msa,MD,1399.85031,1405.948693,1404.899135,1407.966116,1409.567822,1414.437961,1413.642469,1413.370435,1413.249441,1417.67294,1422.60557,1429.706105,1431.219947,1431.195787,1427.094773,1426.942558,1424.001612,1422.386169,1418.582152,1416.809412,1415.705945,1412.629328,1415.184915,1422.869268,1427.355113,1430.869793,1434.521458,1438.609842,1441.219984,1437.410304,1435.483348,1435.422433,1433.658828,1433.654819,1433.203441,1438.131578,1443.991599,1448.945731,1451.274551,1450.380452,1449.521206,1452.300015,1455.049064,1457.660952,1457.26355,1459.792782,1465.639884,1474.890202,1480.424547,1484.087672,1483.266157,1485.595243,1487.738658,1490.028249,1491.689008,1489.542593,1491.228784,1494.61803,1502.999888,1507.455389,1502.961127,1492.120132,1481.109465,1477.949818,1480.830263,1486.041012,1494.310368,1501.221851,1511.512246,1522.75101,1531.270031,1539.045046,1543.318132,1561.453567,1582.35026,1607.599849,1633.320949,1660.726586,1683.64313,1690.382466,1699.519379,1707.328174,1721.639118,1726.638456,1732.445053,1742.708485,1750.556883,1760.004408,1761.827518,1763.066827,1762.180499,1763.044339,1763.131961,1763.617092
